axialBottomBlockRadius, strain percent, trial, regularization, mean axial strain, axial strain std, axial strain SNRe, mean lateral strain, lateral strain std, lateral strain SNRe
12, 9.0, 8, regularization, -0.00883532743968, 0.252647778807, 0.0349709286241, 0.00185973952743, 0.373515915013, 0.00497901013768
12, 9.0, 9, regularization, -0.0730545413066, 0.301931715662, 0.241957162885, 0.0251672714753, 0.36617965533, 0.0687293002464
12, 9.0, 10, regularization, 0.021562705067, 0.323652423928, 0.0666230297468, -0.0700094727561, 0.635301933651, 0.110198740233
10, 7.0, 6, no_regularization, -0.0150797089911, 0.285972640149, 0.0527312996909, 0.00646849567724, 0.30870015443, 0.0209539761624
10, 7.0, 7, no_regularization, -0.0233092388295, 0.481386724776, 0.0484210254041, -0.0833432647777, 0.457285402684, 0.182256560757
10, 7.0, 8, no_regularization, -0.0147522158654, 0.381897205692, 0.0386287609479, 0.0303041931492, 0.329700894888, 0.0919141974411
10, 7.0, 9, no_regularization, 0.0391108141299, 0.743531622308, 0.0526014132506, -0.037614632885, 0.407837160935, 0.092229537884
10, 7.0, 10, no_regularization, -0.0248696018699, 0.350162233881, 0.0710230843409, 0.0354063670023, 0.388625625939, 0.0911066194278
10, 7.0, 6, regularization, -0.0211185427306, 0.233749688968, 0.0903468270859, 0.018236816654, 0.291707867796, 0.0625173972569
10, 7.0, 7, regularization, -0.0220414188736, 0.415965813968, 0.0529885344743, 0.00877259570499, 0.379284111913, 0.0231293519276
10, 7.0, 8, regularization, 0.0259042438026, 0.288571442304, 0.0897671772225, 0.0291884091175, 0.304755463873, 0.0957764915734
10, 7.0, 9, regularization, -0.0325384593785, 0.249253257102, 0.13054376804, -0.0331414155613, 0.375857355319, 0.088175514174
10, 7.0, 10, regularization, -0.0228236862445, 0.297676529318, 0.0766727773156, 0.00955336912635, 0.369096407326, 0.0258831268382
10, 5.0, 6, no_regularization, -0.0325973802178, 0.186557023918, 0.174731454936, 0.0061875774857, 0.212964348388, 0.0290545226586
10, 5.0, 7, no_regularization, -0.052052203692, 0.127457391184, 0.408389056203, 0.0115338036173, 0.152991074461, 0.0753887353101
10, 5.0, 8, no_regularization, -0.0503288416187, 0.212048499622, 0.237345898265, 0.00237168767783, 0.221895721853, 0.0106882983503
10, 5.0, 9, no_regularization, -0.0576342650542, 0.0191112973005, 3.01571704672, 0.0172211154391, 0.0743870040612, 0.231507044227
10, 5.0, 10, no_regularization, -0.0661877623885, 0.179869704809, 0.367976155066, 0.019613610729, 0.183789899847, 0.106717565793
10, 5.0, 6, regularization, -0.0436860336339, 0.135015187433, 0.323563848367, 0.0230935481159, 0.162663197132, 0.141971561626
10, 5.0, 7, regularization, -0.0517137915869, 0.106098213784, 0.487414346976, 0.0173616849106, 0.111640178255, 0.1555146649
10, 5.0, 8, regularization, -0.0491352463787, 0.145497263199, 0.337705639945, 0.0215183159836, 0.169326793353, 0.12708157733
10, 5.0, 9, regularization, -0.0575090750911, 0.01688086097, 3.40676196511, 0.0291602410388, 0.00791997683045, 3.6818593871
10, 5.0, 10, regularization, -0.0557668341784, 0.0615165495151, 0.906533845249, 0.0306135997743, 0.078462660114, 0.390167752787
18, 11.0, 6, no_regularization, -0.0191348756276, 0.386432368239, 0.0495167517017, -0.0433802397849, 0.757264987282, 0.0572854159554
18, 11.0, 7, no_regularization, -0.0176288829769, 0.306102917126, 0.0575913589535, -0.0455494385769, 0.499164158444, 0.0912514206127
18, 11.0, 8, no_regularization, -0.0315855054454, 0.38260968962, 0.0825528111344, 0.0251989173742, 0.673983816224, 0.0373880155095
18, 11.0, 9, no_regularization, 0.0504412583282, 0.453894372964, 0.11112994858, -0.0726659050637, 0.63028408369, 0.115290718811
18, 11.0, 10, no_regularization, 0.0388904972777, 0.313882161176, 0.123901585015, -0.0393413099686, 0.435596831596, 0.09031587724
18, 11.0, 6, regularization, 0.0581771771363, 0.280582367079, 0.207344380696, 0.0144777309357, 0.508105235671, 0.0284935677086
18, 11.0, 7, regularization, -0.0116525891112, 0.308559161591, 0.0377645215626, 0.0355215444573, 0.667721518221, 0.0531981424711
18, 11.0, 8, regularization, -0.0106750607402, 0.275354569317, 0.0387684169058, -0.0709366953676, 0.432754612755, 0.163918981512
18, 11.0, 9, regularization, 0.0209291371046, 0.27779675095, 0.075339747614, -0.00952837155727, 0.449926468493, 0.0211776195101
18, 11.0, 10, regularization, -0.0502617600336, 0.258468501793, 0.194459903953, 0.043890869521, 0.422018673638, 0.104002197682
18, 9.0, 6, no_regularization, -0.00110925859318, 0.425980390273, 0.00260401327973, -0.00156431588781, 0.516939992892, 0.00302610730321
18, 9.0, 7, no_regularization, -0.013521588329, 0.39623251415, 0.0341253881147, -0.00708348051186, 0.578759326006, 0.0122390779614
18, 9.0, 8, no_regularization, 0.0159816580911, 0.343449795226, 0.0465327343712, -0.0172767184768, 0.455341727161, 0.0379423133138
18, 9.0, 9, no_regularization, -0.0300944917434, 0.463139706398, 0.0649792952918, -0.0479353748819, 0.881448053527, 0.0543825296228
18, 9.0, 10, no_regularization, -0.00432433807211, 0.398501648205, 0.0108514935675, 0.0470058610592, 0.705886173684, 0.0665912760606
18, 9.0, 6, regularization, 0.0282436818254, 0.365184064083, 0.0773409483142, 0.0405211224812, 0.574565904165, 0.0705247599752
18, 9.0, 7, regularization, -0.0131280972272, 0.291703445958, 0.0450049439221, -0.0275426860047, 0.730257800584, 0.0377163872576
18, 9.0, 8, regularization, -0.00564057069885, 0.250767728921, 0.02249320805, -0.0564094930785, 0.365706352697, 0.154248053561
18, 9.0, 9, regularization, -0.0366320683787, 0.409330553171, 0.0894926315539, 0.0225034307521, 0.836320563947, 0.0269076616338
18, 9.0, 10, regularization, -0.0219252297077, 0.29521266105, 0.0742692729701, -0.0494249048899, 0.781858865954, 0.063214612051
18, 5.0, 6, no_regularization, -0.0405291225119, 0.182553994912, 0.222011698684, -0.000165926679167, 0.204512063993, 0.000811329541776
18, 5.0, 7, no_regularization, -0.0266796861747, 0.195625953634, 0.136381117531, -0.00162827683601, 0.200875840544, 0.00810588685825
18, 5.0, 8, no_regularization, -0.0580549591942, 0.157619171742, 0.368324224474, 0.0230476500079, 0.176501399336, 0.130580551172
18, 5.0, 9, no_regularization, -0.0563947663271, 0.00243143362523, 23.194038999, 0.0158117998033, 0.0783372393655, 0.201842698714
18, 5.0, 10, no_regularization, -0.0562950604044, 0.064662257329, 0.870601533719, 0.0159034626712, 0.111001526891, 0.143272467655
18, 5.0, 6, regularization, -0.0179324932448, 0.161321820028, 0.111159750377, 0.0116612002375, 0.182065224141, 0.0640495750493
18, 5.0, 7, regularization, -0.0482526057493, 0.0732407535063, 0.658821809433, 0.0151458622324, 0.141157980649, 0.107297243575
18, 5.0, 8, regularization, -0.0607963660578, 0.115373267303, 0.526953665083, 0.0279213705475, 0.146142503782, 0.191055783396
18, 5.0, 9, regularization, -0.0564000020076, 0.00199306644147, 28.298104285, 0.0290188387582, 0.00672512712813, 4.31498739062
18, 5.0, 10, regularization, -0.0584079982255, 0.0285812773424, 2.04357550314, 0.0266235883328, 0.0464028661994, 0.573748789965
