convergenceTolerance_sim, strain percent, trial, regularization, mean axial strain, axial strain std, axial strain SNRe, mean lateral strain, lateral strain std, lateral strain SNRe
2, 3.0, 13, regularization, -0.0287369688678, 0.00592201120797, 4.85256914562, 0.0142769563967, 0.00498879800445, 2.86180285992
2, 3.0, 14, regularization, -0.0287007399084, 0.00579508706816, 4.95259856682, 0.0142900323372, 0.00513911228032, 2.78064217276
2, 3.0, 15, regularization, -0.0287390735626, 0.00572268399226, 5.02195710989, 0.0146373837589, 0.00502180268204, 2.91476680501
5, 9.0, 16, no_regularization, -0.0733557927766, 0.277195085756, 0.26463597858, 0.0147604234509, 0.286098948275, 0.0515920227595
5, 9.0, 17, no_regularization, -0.0182415824522, 0.617513936025, 0.0295403575336, -0.0476793234897, 0.746291750302, 0.0638883164263
5, 9.0, 18, no_regularization, -0.058679971391, 0.206813349082, 0.283733964232, 0.0267109210508, 0.220867221191, 0.12093655594
5, 9.0, 19, no_regularization, -0.0409461257226, 0.565689124319, 0.0723827345486, -0.0352992141735, 0.730764003933, 0.0483045333152
5, 9.0, 20, no_regularization, -0.0676519834891, 0.2706391678, 0.249971148076, 0.0329877765064, 0.215753139393, 0.152895928186
5, 9.0, 16, regularization, -0.077518230926, 0.151248352917, 0.512522810537, 0.0279424070289, 0.175266023604, 0.159428544417
5, 9.0, 17, regularization, -0.0151448615003, 0.591382450331, 0.0256092508187, -0.0425038276931, 0.677096021407, 0.0627737076416
5, 9.0, 18, regularization, -0.0595993440861, 0.124126212212, 0.480151154408, 0.0366374426028, 0.116396039549, 0.314765371268
5, 9.0, 19, regularization, -0.0409756194303, 0.482913310984, 0.0848508800613, -0.0442107270055, 0.669184297573, 0.0660665935614
5, 9.0, 20, regularization, -0.0722937656185, 0.158205045655, 0.456962452234, 0.0362706822896, 0.126942619778, 0.285725017753
1, 1.0, 26, no_regularization, -0.00957656322779, 0.00255545427886, 3.7474993417, 0.00460420907851, 0.00638871047464, 0.720678937758
1, 1.0, 27, no_regularization, -0.00959908204738, 0.00241207752236, 3.97959101994, 0.00439201582415, 0.00634341498633, 0.692374034115
1, 1.0, 28, no_regularization, -0.00959937682643, 0.00240579891308, 3.99009941114, 0.00462948216685, 0.0058985587929, 0.784849711495
1, 1.0, 29, no_regularization, -0.00955946036858, 0.00246916189885, 3.87154053083, 0.00457516067103, 0.0063442478489, 0.72115099851
1, 1.0, 30, no_regularization, -0.00956044929525, 0.0024446583188, 3.91075072608, 0.00471553513028, 0.00608668170488, 0.774730035004
1, 1.0, 26, regularization, -0.00957569219491, 0.00272379908408, 3.51556480464, 0.00491884594805, 0.00373990645287, 1.31523234873
1, 1.0, 27, regularization, -0.00959452422848, 0.00269529229682, 3.55973422245, 0.00475398072823, 0.00368230552138, 1.29103375606
1, 1.0, 28, regularization, -0.00958787292646, 0.00268466555571, 3.57134724139, 0.00491801131973, 0.00361119103982, 1.36188068299
1, 1.0, 29, regularization, -0.0095654989103, 0.00272086662331, 3.51560742756, 0.00493207579559, 0.00396901667797, 1.24264426072
1, 1.0, 30, regularization, -0.00956830016966, 0.00263519786016, 3.63096081487, 0.00494348075361, 0.00345392256035, 1.4312656602
3, 9.0, 26, no_regularization, -0.0865308130101, 0.163279779139, 0.529954250712, 0.0319290484411, 0.159784423646, 0.199825788476
3, 9.0, 27, no_regularization, 0.0184638060389, 0.582616015481, 0.0316912092155, -0.0739287431259, 0.733375095833, 0.100806181647
3, 9.0, 28, no_regularization, 0.000511433034643, 0.334355424006, 0.00152960890694, -0.250247429018, 0.555427132763, 0.450549521722
3, 9.0, 29, no_regularization, 0.00360182511451, 0.480913424161, 0.00748954995547, -0.273997368945, 0.735493130927, 0.372535592004
3, 9.0, 30, no_regularization, -0.0634020317094, 0.429483837394, 0.147623789743, -0.0989827662129, 0.515716011785, 0.191932699298
3, 9.0, 26, regularization, -0.0865199852673, 0.0595146066016, 1.45376051709, 0.0360807408168, 0.0663257227796, 0.54399317949
3, 9.0, 27, regularization, 0.0176369281477, 0.486165460192, 0.0362776247838, -0.0667761850365, 0.688597632968, 0.0969741716199
3, 9.0, 28, regularization, -0.002479721389, 0.232436421087, 0.0106683856919, -0.24947819928, 0.516720404268, 0.482810814551
3, 9.0, 29, regularization, 0.00562866590806, 0.38791816333, 0.0145099313209, -0.268176178088, 0.72530444025, 0.36974291512
3, 9.0, 30, regularization, -0.0600891786219, 0.360670318021, 0.166604169014, -0.0882823013446, 0.4555930505, 0.193774468789
2, 3.0, 1, no_regularization, -0.0287366225147, 0.0285401400369, 1.00688442585, 0.0149364411046, 0.0278250302734, 0.536798736888
2, 3.0, 2, no_regularization, -0.0287317951712, 0.00612933596724, 4.68758693025, 0.0144338550457, 0.0166476982066, 0.86701806259
2, 3.0, 3, no_regularization, -0.0287332332738, 0.00905551938473, 3.17300775947, 0.0147684604413, 0.0160923428548, 0.917732152148
2, 3.0, 4, no_regularization, -0.0287292657447, 0.00603057723732, 4.76393297261, 0.0148281555566, 0.0168368840088, 0.880694762103
2, 3.0, 5, no_regularization, -0.028739019215, 0.00602966110159, 4.76627437775, 0.0146938429906, 0.0174049139449, 0.844235314069
2, 3.0, 1, regularization, -0.0287246423776, 0.00571549869122, 5.02574559623, 0.0147414717463, 0.00542945468059, 2.71509251178
2, 3.0, 2, regularization, -0.0287330457756, 0.00582196751232, 4.93528102223, 0.0144757089052, 0.00499791252063, 2.89635099564
2, 3.0, 3, regularization, -0.0287300380719, 0.00575984818903, 4.98798529563, 0.0146750361795, 0.00526719318189, 2.78612074263
2, 3.0, 4, regularization, -0.0287353858803, 0.00573793553782, 5.00796596457, 0.0145614597882, 0.00521479149059, 2.79233787477
2, 3.0, 5, regularization, -0.0287277347003, 0.00575874970627, 4.98853677719, 0.0145572341647, 0.00524328577476, 2.7763571909
8, 11.0, 26, no_regularization, -0.00163014324, 0.326857191431, 0.004987325605, 0.00651821725034, 0.33833287787, 0.0192656926852
8, 11.0, 27, no_regularization, -0.0149330537589, 0.544114581503, 0.0274446858558, -0.122865398407, 0.707822886054, 0.173582121782
8, 11.0, 28, no_regularization, 0.00554179669926, 0.329775427487, 0.0168047593524, -0.245279155492, 0.549533707144, 0.446340510697
8, 11.0, 29, no_regularization, -0.000143555885165, 0.507348364193, 0.000282953282787, -0.00292198463573, 0.683724939727, 0.00427362593632
8, 11.0, 30, no_regularization, -0.0193050197245, 0.587004056666, 0.0328873702068, -0.0731221450126, 0.830170242627, 0.0880809034798
8, 11.0, 26, regularization, -0.00345091863775, 0.262235566889, 0.0131596132389, 0.0134096092112, 0.28513931787, 0.0470282713425
8, 11.0, 27, regularization, -0.0104461478682, 0.449614248066, 0.0232335783689, -0.11736234745, 0.649071950816, 0.180815620367
8, 11.0, 28, regularization, 0.00291861647433, 0.246739268696, 0.0118287473646, -0.24244859801, 0.532358756901, 0.455423330353
8, 11.0, 29, regularization, 0.000619619475094, 0.465502836933, 0.0013310756153, -0.00472281150016, 0.670074404163, 0.00704818967985
8, 11.0, 30, regularization, -0.0258149731397, 0.534513936418, 0.0482961647599, -0.0732193096533, 0.803638425426, 0.0911097669508
3, 1.0, 21, no_regularization, -0.0095711396568, 0.00241237644864, 3.96751496319, 0.00451955005788, 0.00576645680265, 0.783765527525
3, 1.0, 22, no_regularization, -0.00957127301663, 0.00242246345333, 3.95104950024, 0.00453368308321, 0.00523273289973, 0.866408274622
3, 1.0, 23, no_regularization, -0.00956772702041, 0.00230125258607, 4.157617064, 0.00456890318968, 0.00583607961063, 0.782871978195
3, 1.0, 24, no_regularization, -0.00957156496729, 0.00234012041567, 4.09020189867, 0.00451646489106, 0.00587607479731, 0.768619366985
3, 1.0, 25, no_regularization, -0.00959311220239, 0.00228078543163, 4.20605641783, 0.0045677457031, 0.00545656754131, 0.837109715682
3, 1.0, 21, regularization, -0.00957529502594, 0.00235270072118, 4.069916305, 0.0049428709161, 0.00372091825157, 1.32840083601
3, 1.0, 22, regularization, -0.00958133225323, 0.0023226797067, 4.12511988872, 0.00488272015316, 0.00337789754516, 1.44549089719
3, 1.0, 23, regularization, -0.00957388906766, 0.0022596243463, 4.23693835806, 0.00494339503859, 0.00381256849151, 1.29660491335
3, 1.0, 24, regularization, -0.00957965367226, 0.00225617120634, 4.24597816218, 0.0047815709687, 0.00309453828749, 1.54516458498
3, 1.0, 25, regularization, -0.00959811506905, 0.00223453128236, 4.29535945405, 0.0048947426678, 0.00368430211907, 1.32853998114
7, 7.0, 6, no_regularization, -0.0668919362517, 0.105276204363, 0.635394642661, 0.0306774029397, 0.106833515269, 0.28715148858
7, 7.0, 7, no_regularization, -0.0509644217594, 0.205927764853, 0.247486888403, 0.0288397117274, 0.198376678257, 0.145378539357
7, 7.0, 8, no_regularization, -0.0664450107294, 0.0996109197548, 0.667045449363, 0.02699928037, 0.106588548279, 0.253303762984
7, 7.0, 9, no_regularization, -0.0671143107687, 0.0896729758091, 0.748434075741, 0.0296755339015, 0.0997843681154, 0.297396620954
7, 7.0, 10, no_regularization, -0.0521522672323, 0.206842987415, 0.25213456779, 0.0249077843591, 0.176538149342, 0.141090095551
7, 7.0, 6, regularization, -0.0670312807449, 0.0469013116575, 1.42919842486, 0.0316917218362, 0.0281825591808, 1.12451540092
7, 7.0, 7, regularization, -0.0518478098784, 0.0775106793364, 0.668911823794, 0.0314734431597, 0.108098924226, 0.29115408303
7, 7.0, 8, regularization, -0.0669674847183, 0.0217964369587, 3.07240512957, 0.0305379300542, 0.0180225251037, 1.69443126746
7, 7.0, 9, regularization, -0.067088857547, 0.0236319747711, 2.83890187751, 0.0316575497711, 0.0084555057152, 3.74401612836
7, 7.0, 10, regularization, -0.0554181161407, 0.106167835977, 0.521985925687, 0.030134390707, 0.0638809501614, 0.471727340167
8, 0.5, 16, no_regularization, -0.00478075245893, 0.00153774748173, 3.10893206832, 0.00213668383941, 0.00482437345389, 0.442893540442
8, 0.5, 17, no_regularization, -0.00480092234977, 0.00144397813649, 3.32478880977, 0.00223449104008, 0.00507129547689, 0.440615430567
8, 0.5, 18, no_regularization, -0.00462975562096, 0.00511386153027, 0.905334568322, 0.00228539707762, 0.00473319516889, 0.482844462583
8, 0.5, 19, no_regularization, -0.00478023291631, 0.00148798554059, 3.21255333867, 0.00231892520456, 0.00515467401827, 0.449868448778
8, 0.5, 20, no_regularization, -0.00478655199631, 0.00157528259537, 3.03853544143, 0.00230275227321, 0.00495357437147, 0.464866801328
8, 0.5, 16, regularization, -0.00478365535966, 0.00153827334384, 3.1097563894, 0.00154995948754, 0.00162726824789, 0.952491692471
8, 0.5, 17, regularization, -0.00479223261407, 0.00150498449713, 3.18424051757, 0.00168507005827, 0.00161257634432, 1.04495521357
8, 0.5, 18, regularization, -0.00479589561087, 0.00147733929724, 3.24630612604, 0.00180695723456, 0.0016894556431, 1.06954997128
8, 0.5, 19, regularization, -0.00477474505435, 0.00152094391177, 3.139330134, 0.0018646438352, 0.00207812043078, 0.897274194303
8, 0.5, 20, regularization, -0.00478590187694, 0.00161041348779, 2.9718466178, 0.00163868168154, 0.00158452407802, 1.03417909786
8, 5.0, 1, no_regularization, -0.0479118667576, 0.0538334484673, 0.890001813403, 0.0245991425883, 0.0617581559592, 0.398314072146
8, 5.0, 2, no_regularization, -0.0479066005443, 0.0616236228588, 0.777406428279, 0.0235959420252, 0.0770229784037, 0.306349384485
8, 5.0, 3, no_regularization, -0.047904082554, 0.0534027962983, 0.897033224372, 0.0242035821998, 0.0534913350332, 0.452476689632
8, 5.0, 4, no_regularization, -0.0478875130849, 0.0464956701743, 1.02993489298, 0.0235159632174, 0.0535593330104, 0.439063780215
8, 5.0, 5, no_regularization, -0.0479207729412, 0.0512481253767, 0.935073675164, 0.0231207217844, 0.0677007182857, 0.341513685082
8, 5.0, 1, regularization, -0.0479072067351, 0.0108952455551, 4.39707453061, 0.0237547693687, 0.00589212303301, 4.03161462101
8, 5.0, 2, regularization, -0.0478945775585, 0.0107378335962, 4.46035758793, 0.0235745928208, 0.00503940124546, 4.67805433076
8, 5.0, 3, regularization, -0.0478952105216, 0.00988161209571, 4.84690251527, 0.0232575046509, 0.00521853972907, 4.45670740444
8, 5.0, 4, regularization, -0.0479004182181, 0.0106977336249, 4.47762300855, 0.0235343133702, 0.00625163877768, 3.76450306986
8, 5.0, 5, regularization, -0.0479199621797, 0.010895199295, 4.39826394011, 0.0232758258638, 0.0050450689893, 4.61357930153
6, 0.5, 21, no_regularization, -0.00477522911462, 0.00153491022839, 3.11108039174, 0.0023190677762, 0.00512000827548, 0.452942192946
6, 0.5, 22, no_regularization, -0.00478590241397, 0.00157157825517, 3.04528419009, 0.00223630232973, 0.00487364197473, 0.45885650635
6, 0.5, 23, no_regularization, -0.00478383289744, 0.00149137136686, 3.20767382541, 0.0024788930625, 0.00464813183531, 0.533309542485
6, 0.5, 24, no_regularization, -0.00478231738712, 0.0015193696841, 3.1475666766, 0.00235640790615, 0.00508036290183, 0.463826689488
6, 0.5, 25, no_regularization, -0.00480758572265, 0.00138022506491, 3.48318969484, 0.00235940296395, 0.00463495621063, 0.5090453624
6, 0.5, 21, regularization, -0.004776327814, 0.00153191788612, 3.11787456578, 0.00172150724471, 0.00158894633954, 1.08342692379
6, 0.5, 22, regularization, -0.00478105500147, 0.00160610527159, 2.97680051616, 0.00162801633934, 0.00143895166783, 1.13139056421
6, 0.5, 23, regularization, -0.0047791634033, 0.00157356127432, 3.03716384058, 0.00201031547887, 0.00182219197267, 1.10324022333
6, 0.5, 24, regularization, -0.00478646310564, 0.00156023408865, 3.06778523842, 0.00179137107599, 0.00162056169409, 1.10540134481
6, 0.5, 25, regularization, -0.00480007168921, 0.00149450207877, 3.21182001511, 0.00180220911057, 0.00170933648925, 1.05433255646
5, 1.0, 11, no_regularization, -0.00958243598433, 0.00754710244487, 1.26968410119, 0.00452296666238, 0.00523096938978, 0.864651716604
5, 1.0, 12, no_regularization, -0.00957583768129, 0.00238375847774, 4.01711740963, 0.00467670570966, 0.00596986833174, 0.783385068108
5, 1.0, 13, no_regularization, -0.00959267156641, 0.00241066094482, 3.9792703271, 0.00446929327933, 0.00574769228966, 0.777580471274
5, 1.0, 14, no_regularization, -0.00956318067682, 0.00236051975818, 4.05130295719, 0.00443042555327, 0.00564332246889, 0.785073966214
5, 1.0, 15, no_regularization, -0.00957684973804, 0.00232923217596, 4.11159086539, 0.00448850795775, 0.00569501707156, 0.788146532547
5, 1.0, 11, regularization, -0.00958640332192, 0.0023699680111, 4.04495051284, 0.00481738986212, 0.00355646884476, 1.35454296731
5, 1.0, 12, regularization, -0.00958358505908, 0.00228272036435, 4.19831759017, 0.00496651129603, 0.00338902143672, 1.46547060524
5, 1.0, 13, regularization, -0.00960130961772, 0.00234963621649, 4.08629623188, 0.00486251033879, 0.00354802982688, 1.37048180992
5, 1.0, 14, regularization, -0.00957417399965, 0.00227831377809, 4.20230702712, 0.00479796777636, 0.00347540782042, 1.38054813256
5, 1.0, 15, regularization, -0.0095885729218, 0.00228863062195, 4.18965508449, 0.0049522019592, 0.00339884732932, 1.45702394941
6, 1.0, 6, no_regularization, -0.00958720730441, 0.00235361990116, 4.07338810301, 0.00448308293583, 0.0055110157149, 0.813476710601
6, 1.0, 7, no_regularization, -0.00957377862987, 0.0023542525369, 4.06658949277, 0.00454184357719, 0.00585074905229, 0.776284119622
6, 1.0, 8, no_regularization, -0.00958002052357, 0.00248396871215, 3.85673961058, 0.00433297690872, 0.00578047440019, 0.749588460867
6, 1.0, 9, no_regularization, -0.00958699270313, 0.0024708604524, 3.88002191456, 0.00447126143823, 0.0057431993076, 0.778531476753
6, 1.0, 10, no_regularization, -0.00956546161764, 0.00240636161973, 3.9750723828, 0.00450547169897, 0.00593132428192, 0.759606368632
6, 1.0, 6, regularization, -0.00958927683777, 0.00229021349492, 4.18706677741, 0.00488297591477, 0.00336475164829, 1.45121436147
6, 1.0, 7, regularization, -0.00958326409342, 0.00230412864748, 4.15917058446, 0.0048106112084, 0.00355592051941, 1.35284553806
6, 1.0, 8, regularization, -0.00957421801965, 0.0023907446193, 4.00470127272, 0.00464841223046, 0.00349610598483, 1.32959705759
6, 1.0, 9, regularization, -0.00959533244775, 0.00238086956821, 4.03017980316, 0.00480406517854, 0.00355832697135, 1.35009098861
6, 1.0, 10, regularization, -0.0095780977164, 0.0023307063696, 4.1095256963, 0.00491578493319, 0.00377551807748, 1.30201599683
7, 11.0, 1, no_regularization, 0.0204916263849, 0.503784749368, 0.0406753606785, -0.0946953382026, 0.76993222382, 0.122991784566
7, 11.0, 2, no_regularization, 0.0600623408285, 0.720824761039, 0.0833244695173, -0.0527847187582, 0.561490229849, 0.0940082586519
7, 11.0, 3, no_regularization, -0.01558544981, 0.549115471318, 0.0283828277003, -0.137849002583, 0.753157979096, 0.183028005291
7, 11.0, 4, no_regularization, 0.0111424658686, 0.50523482, 0.0220540339413, -0.0278008433903, 0.769850059666, 0.0361120234275
7, 11.0, 5, no_regularization, -0.0155074919351, 0.543723431886, 0.0285209189556, -0.132422056051, 0.789451566934, 0.167739303584
7, 11.0, 1, regularization, 0.0154036005026, 0.440380062857, 0.0349779697171, -0.091055801375, 0.701980168104, 0.129712783227
7, 11.0, 2, regularization, 0.0636473924259, 0.670346870303, 0.0949469524593, -0.0571244350753, 0.514942643355, 0.110933588065
7, 11.0, 3, regularization, -0.0122406096294, 0.451332268414, 0.0271210602167, -0.147123768783, 0.713833582221, 0.206103736847
7, 11.0, 4, regularization, 0.00868170261552, 0.415481528482, 0.0208955200662, -0.0241988974088, 0.724501984773, 0.0334007330792
7, 11.0, 5, regularization, -0.0139841735218, 0.446719998318, 0.0313041134816, -0.129495029739, 0.73558627644, 0.176043292115
6, 1.0, 26, no_regularization, -0.00958522518998, 0.002482822455, 3.86061644106, 0.00452721790479, 0.0058012241618, 0.78039010018
6, 1.0, 27, no_regularization, -0.00959568200856, 0.00233510203946, 4.10932021231, 0.00437947823967, 0.00575383732186, 0.761140434582
6, 1.0, 28, no_regularization, -0.00959386043667, 0.00235639025155, 4.07142256269, 0.00456880561353, 0.00540118394428, 0.845889653207
6, 1.0, 29, no_regularization, -0.00956553649787, 0.00234685810687, 4.07589042978, 0.00452696744277, 0.00598381893545, 0.756534830282
6, 1.0, 30, no_regularization, -0.00956382569759, 0.00237830539872, 4.02127737789, 0.00466205631621, 0.00555888441853, 0.838667611198
6, 1.0, 26, regularization, -0.00958840317128, 0.00239232129979, 4.00799138983, 0.00488166120429, 0.00356910205159, 1.36775612849
